order_id;order_date;customer_id;segment;category;sub_category;sales;quantity;profit
CA-2014-127131;11/24/2014;HR-14830;Corporate;Office Supplies;Paper;2592;4;124416
CA-2014-127131;11/24/2014;HR-14830;Corporate;Office Supplies;Storage;19758;2;533466
CA-2017-117212;2/26/2017;BT-11530;Home Office;Office Supplies;Appliances;8192;4;221184
CA-2017-117212;2/26/2017;BT-11530;Home Office;Technology;Phones;889536;8;667152
CA-2017-117212;2/26/2017;BT-11530;Home Office;Furniture;Chairs;892224;3;892224
CA-2017-117212;2/26/2017;BT-11530;Home Office;Office Supplies;Paper;22392;4;1097208
CA-2017-117212;2/26/2017;BT-11530;Home Office;Office Supplies;Paper;2312;4;113288
US-2015-130519;9/15/2015;NG-18355;Corporate;Office Supplies;Paper;15552;3;54432
US-2015-130519;9/15/2015;NG-18355;Corporate;Furniture;Furnishings;15712;4;25532
US-2015-130519;9/15/2015;NG-18355;Corporate;Office Supplies;Storage;24672;2;21588
US-2015-130519;9/15/2015;NG-18355;Corporate;Furniture;Furnishings;55968;1;-20988
CA-2016-130946;4/8/2016;ZC-21910;Consumer;Technology;Accessories;431928;9;647892
CA-2016-130946;4/8/2016;ZC-21910;Consumer;Furniture;Chairs;95984;4;-41136
CA-2016-130946;4/8/2016;ZC-21910;Consumer;Office Supplies;Binders;1088792;4;-18509464
CA-2016-114727;7/18/2016;LS-16945;Corporate;Furniture;Chairs;544008;3;408006
CA-2016-114727;7/18/2016;LS-16945;Corporate;Office Supplies;Binders;1872;3;-14352
CA-2016-114727;7/18/2016;LS-16945;Corporate;Furniture;Chairs;854352;3;106794
CA-2016-114727;7/18/2016;LS-16945;Corporate;Office Supplies;Storage;593568;2;0
CA-2016-114727;7/18/2016;LS-16945;Corporate;Office Supplies;Storage;33804;3;-33804
CA-2017-133235;8/1/2017;LH-16750;Consumer;Technology;Phones;27196;5;169975
CA-2016-137050;7/14/2016;SW-20755;Corporate;Office Supplies;Storage;1121;1;3363
CA-2016-137050;7/14/2016;SW-20755;Corporate;Office Supplies;Binders;9144;3;32004
CA-2016-137050;7/14/2016;SW-20755;Corporate;Office Supplies;Fasteners;1407;7;68943
CA-2016-137050;7/14/2016;SW-20755;Corporate;Office Supplies;Art;4186;7;10465
CA-2016-137050;7/14/2016;SW-20755;Corporate;Office Supplies;Binders;8544;2;28836
CA-2016-137050;7/14/2016;SW-20755;Corporate;Furniture;Bookcases;579136;4;217176
US-2017-118087;9/9/2017;SP-20620;Corporate;Furniture;Chairs;141372;2;-484704
US-2017-118087;9/9/2017;SP-20620;Corporate;Office Supplies;Binders;3036;2;-23276
US-2017-118087;9/9/2017;SP-20620;Corporate;Office Supplies;Binders;4503;1;-36024
US-2017-118087;9/9/2017;SP-20620;Corporate;Office Supplies;Art;4672;1;15768
US-2017-118087;9/9/2017;SP-20620;Corporate;Technology;Accessories;9588;3;28764
US-2017-118087;9/9/2017;SP-20620;Corporate;Furniture;Furnishings;17024;2;17024
US-2017-118087;9/9/2017;SP-20620;Corporate;Technology;Accessories;258696;3;64674
US-2017-118087;9/9/2017;SP-20620;Corporate;Technology;Phones;1931958;7;-3863916
CA-2014-110184;7/12/2014;BF-11170;Home Office;Office Supplies;Storage;24975;9;44955
CA-2014-110184;7/12/2014;BF-11170;Home Office;Technology;Phones;255936;8;287928
CA-2016-126004;12/4/2016;BM-11140;Consumer;Furniture;Furnishings;11379;3;204822
CA-2016-126004;12/4/2016;BM-11140;Consumer;Technology;Accessories;7815;1;34386
CA-2016-126004;12/4/2016;BM-11140;Consumer;Office Supplies;Binders;1728;1;6048
CA-2016-126004;12/4/2016;BM-11140;Consumer;Office Supplies;Paper;4056;4;198744
CA-2016-126004;12/4/2016;BM-11140;Consumer;Office Supplies;Storage;18294;3;36588
CA-2016-126004;12/4/2016;BM-11140;Consumer;Office Supplies;Storage;19386;2;116316
CA-2017-100013;11/6/2017;ZC-21910;Consumer;Office Supplies;Envelopes;1528;2;74872
CA-2017-100013;11/6/2017;ZC-21910;Consumer;Furniture;Furnishings;873;1;29682
CA-2017-100013;11/6/2017;ZC-21910;Consumer;Office Supplies;Art;568;2;17608
CA-2015-132570;10/31/2015;KT-16480;Consumer;Office Supplies;Art;278;2;7228
CA-2015-132570;10/31/2015;KT-16480;Consumer;Office Supplies;Envelopes;7996;2;35982
CA-2016-153682;5/30/2016;BG-11695;Corporate;Technology;Copiers;839988;2;69999
CA-2016-144344;10/28/2016;PG-18820;Consumer;Furniture;Furnishings;47952;3;137862
CA-2016-144344;10/28/2016;PG-18820;Consumer;Office Supplies;Binders;37425;5;-2994
CA-2016-144344;10/28/2016;PG-18820;Consumer;Furniture;Furnishings;63968;2;0
CA-2016-144344;10/28/2016;PG-18820;Consumer;Furniture;Furnishings;165048;3;41262
CA-2014-127012;8/11/2014;GM-14680;Consumer;Furniture;Furnishings;1235;1;5434
CA-2014-127012;8/11/2014;GM-14680;Consumer;Office Supplies;Art;4097;1;106522
CA-2014-127012;8/11/2014;GM-14680;Consumer;Office Supplies;Fasteners;2296;2;107912
CA-2016-128727;8/29/2016;MO-17800;Home Office;Technology;Phones;22;4;55
US-2016-162859;2/15/2016;PG-18820;Consumer;Office Supplies;Binders;398352;3;124485
US-2016-162859;2/15/2016;PG-18820;Consumer;Office Supplies;Fasteners;872;4;35752
CA-2017-133641;5/14/2017;EJ-14155;Consumer;Office Supplies;Envelopes;4869;9;238581
CA-2014-168494;12/12/2014;NP-18700;Consumer;Furniture;Tables;764688;6;95586
CA-2014-168494;12/12/2014;NP-18700;Consumer;Furniture;Tables;3610848;12;1354068
CA-2014-168494;12/12/2014;NP-18700;Consumer;Furniture;Bookcases;2549745;3;119988
CA-2017-115602;12/18/2017;DJ-13630;Consumer;Office Supplies;Art;3882;6;17469
CA-2017-115602;12/18/2017;DJ-13630;Consumer;Furniture;Chairs;1141938;9;1395702
CA-2017-115602;12/18/2017;DJ-13630;Consumer;Office Supplies;Appliances;170456;13;511368
CA-2017-115602;12/18/2017;DJ-13630;Consumer;Office Supplies;Art;32;2;1376
CA-2015-154956;7/4/2015;IM-15070;Consumer;Technology;Phones;109996;4;2859896
CA-2017-144638;3/10/2017;MH-18115;Home Office;Office Supplies;Art;5248;2;5904
CA-2017-144638;3/10/2017;MH-18115;Home Office;Technology;Phones;3591;3;-8379
CA-2017-144638;3/10/2017;MH-18115;Home Office;Furniture;Furnishings;6696;1;5022
CA-2017-144638;3/10/2017;MH-18115;Home Office;Furniture;Furnishings;43872;2;115164
US-2016-168620;12/24/2016;RB-19795;Home Office;Office Supplies;Binders;27882;3;-204468
US-2016-168620;12/24/2016;RB-19795;Home Office;Office Supplies;Storage;540048;3;-472542
US-2016-168620;12/24/2016;RB-19795;Home Office;Technology;Accessories;25568;8;76704
CA-2017-117079;10/23/2017;JR-15700;Consumer;Technology;Phones;86388;3;107985
US-2016-144393;10/28/2016;SM-20950;Corporate;Office Supplies;Binders;17616;4;-140928
CA-2017-105053;7/7/2017;CS-12355;Consumer;Office Supplies;Binders;17472;3;63336
CA-2016-155992;10/1/2016;CC-12220;Consumer;Technology;Phones;699;2;18873
CA-2016-155992;10/1/2016;CC-12220;Consumer;Furniture;Furnishings;4185;5;10881
CA-2017-110380;9/2/2017;PF-19225;Consumer;Office Supplies;Art;657;3;17739
US-2014-167738;12/24/2014;JC-16105;Corporate;Office Supplies;Storage;14286;1;414294
US-2014-167738;12/24/2014;JC-16105;Corporate;Furniture;Chairs;292272;6;18267
CA-2017-121412;9/23/2017;BG-11695;Corporate;Furniture;Furnishings;29328;3;3666
CA-2017-100426;6/4/2017;DC-12850;Consumer;Office Supplies;Paper;1248;2;5616
US-2016-103646;4/21/2016;SP-20545;Corporate;Office Supplies;Storage;102336;4;-12792
US-2016-103646;4/21/2016;SP-20545;Corporate;Office Supplies;Appliances;48792;3;-1268592
US-2016-103646;4/21/2016;SP-20545;Corporate;Office Supplies;Binders;44848;8;-67272
CA-2016-119186;5/26/2016;MS-17710;Consumer;Office Supplies;Paper;10368;2;36288
CA-2016-119186;5/26/2016;MS-17710;Consumer;Furniture;Chairs;38843;5;-88784
CA-2016-119186;5/26/2016;MS-17710;Consumer;Office Supplies;Paper;14352;3;52026
CA-2016-119186;5/26/2016;MS-17710;Consumer;Technology;Accessories;63992;1;-71991
CA-2016-148698;5/2/2016;BD-11770;Consumer;Office Supplies;Art;86352;3;5397
CA-2014-163293;9/8/2014;KC-16255;Corporate;Technology;Accessories;3297;3;128583
CA-2014-163293;9/8/2014;KC-16255;Corporate;Technology;Accessories;8388;4;301968
CA-2016-160815;9/5/2016;TR-21325;Consumer;Technology;Phones;2784;3;80736
CA-2017-122154;4/9/2017;SA-20830;Consumer;Office Supplies;Labels;1512;3;4914
CA-2017-122154;4/9/2017;SA-20830;Consumer;Office Supplies;Binders;1743;1;-13363
CA-2017-122154;4/9/2017;SA-20830;Consumer;Office Supplies;Paper;25164;3;88074
US-2015-149692;12/6/2015;KW-16435;Consumer;Office Supplies;Binders;2772;7;-4851
CA-2016-119445;6/26/2016;GM-14500;Consumer;Office Supplies;Storage;149;5;1043
CA-2015-124268;7/4/2015;AD-10180;Home Office;Office Supplies;Art;1548;3;44892
CA-2016-154711;11/22/2016;TB-21355;Corporate;Furniture;Furnishings;3988;2;111664
CA-2016-154711;11/22/2016;TB-21355;Corporate;Office Supplies;Binders;12192;4;41148
CA-2016-154711;11/22/2016;TB-21355;Corporate;Office Supplies;Art;2082;3;74952
CA-2016-163384;11/10/2016;CC-12430;Home Office;Office Supplies;Binders;13216;4;44604
CA-2016-163384;11/10/2016;CC-12430;Home Office;Office Supplies;Paper;324;5;15552
CA-2015-101707;8/27/2015;PF-19165;Consumer;Office Supplies;Supplies;3294;3;92232
CA-2015-101707;8/27/2015;PF-19165;Consumer;Office Supplies;Paper;1142;5;52532
CA-2015-101707;8/27/2015;PF-19165;Consumer;Office Supplies;Labels;308;1;14784
CA-2015-138898;5/25/2015;JH-16180;Consumer;Office Supplies;Appliances;845728;13;845728
CA-2017-115427;12/30/2017;EB-13975;Corporate;Office Supplies;Binders;13904;2;45188
CA-2017-115427;12/30/2017;EB-13975;Corporate;Office Supplies;Binders;2072;2;6475
CA-2016-134425;12/8/2016;QJ-19255;Corporate;Technology;Phones;11495;5;2299
CA-2015-121391;10/4/2015;AA-10315;Consumer;Office Supplies;Storage;2696;2;70096
CA-2016-137043;12/23/2016;LC-17140;Consumer;Furniture;Furnishings;57276;6;1661004
CA-2016-137043;12/23/2016;LC-17140;Consumer;Furniture;Furnishings;28638;3;830502
CA-2015-115847;9/19/2015;TC-21535;Home Office;Furniture;Bookcases;6196;2;43372
US-2017-126179;7/3/2017;CS-12460;Consumer;Furniture;Furnishings;2399;1;55177
US-2017-126179;7/3/2017;CS-12460;Consumer;Technology;Phones;28797;3;777519
CA-2016-101966;7/14/2016;BM-11785;Consumer;Technology;Phones;419944;7;52493
CA-2016-141397;6/20/2016;RC-19825;Consumer;Office Supplies;Paper;4676;7;224448
CA-2016-141397;6/20/2016;RC-19825;Consumer;Office Supplies;Binders;17712;3;64206
CA-2016-141397;6/20/2016;RC-19825;Consumer;Office Supplies;Appliances;2178;2;56628
CA-2016-141397;6/20/2016;RC-19825;Consumer;Office Supplies;Storage;16194;3;97164
CA-2016-141397;6/20/2016;RC-19825;Consumer;Furniture;Chairs;161568;2;-80784
CA-2016-141082;12/9/2016;FM-14380;Consumer;Office Supplies;Labels;369;1;17343
CA-2016-141082;12/9/2016;FM-14380;Consumer;Office Supplies;Labels;12212;4;561752
US-2016-134488;9/24/2016;PK-19075;Consumer;Furniture;Chairs;155372;2;-133176
CA-2016-145919;12/18/2016;HG-14965;Corporate;Office Supplies;Paper;3888;6;186624
CA-2016-145919;12/18/2016;HG-14965;Corporate;Furniture;Furnishings;18384;8;625056
CA-2016-145919;12/18/2016;HG-14965;Corporate;Office Supplies;Supplies;5793;5;28965
CA-2017-157651;12/10/2017;HA-14920;Consumer;Technology;Accessories;142;1;33725
CA-2014-160773;7/1/2014;LW-16825;Corporate;Technology;Phones;57592;2;7199
CA-2014-160773;7/1/2014;LW-16825;Corporate;Office Supplies;Binders;5184;6;-36288
CA-2017-167703;2/3/2017;MC-17575;Consumer;Office Supplies;Binders;5229;3;-41832
CA-2017-167703;2/3/2017;MC-17575;Consumer;Office Supplies;Storage;285552;2;35694
CA-2017-121804;3/3/2017;LP-17095;Consumer;Office Supplies;Appliances;728;5;19656
CA-2017-162635;10/9/2017;EB-14170;Consumer;Office Supplies;Paper;10816;4;35152
CA-2014-107153;9/28/2014;GZ-14545;Corporate;Office Supplies;Storage;4626;3;124902
US-2014-117058;5/27/2014;LE-16810;Consumer;Office Supplies;Binders;1746;6;-30555
CA-2015-120439;6/14/2015;AD-10180;Home Office;Furniture;Furnishings;51072;6;51072
CA-2016-128258;3/30/2016;CP-12085;Corporate;Office Supplies;Paper;1134;1;55566
CA-2017-106033;10/15/2017;FG-14260;Home Office;Office Supplies;Art;8792;4;26376
CA-2016-142762;5/23/2016;LD-17005;Consumer;Furniture;Furnishings;3705;3;16302
CA-2017-127705;6/2/2017;AB-10255;Home Office;Technology;Phones;297;1;-6435
CA-2017-127705;6/2/2017;AB-10255;Home Office;Office Supplies;Storage;2744;2;2401
CA-2014-122567;2/16/2014;MN-17935;Consumer;Office Supplies;Binders;108;3;-1728
CA-2014-122567;2/16/2014;MN-17935;Consumer;Office Supplies;Appliances;796;2;-1393
CA-2014-121664;5/6/2014;HP-14815;Home Office;Office Supplies;Binders;140736;8;52776
CA-2016-122133;5/16/2016;JR-15670;Consumer;Office Supplies;Storage;55256;4;0
US-2017-123281;4/2/2017;JF-15190;Consumer;Furniture;Furnishings;2511;3;65286
CA-2017-100524;3/31/2017;CM-12115;Consumer;Furniture;Furnishings;2978;2;80406
CA-2017-100524;3/31/2017;CM-12115;Consumer;Technology;Phones;67758;3;1761708
CA-2017-100524;3/31/2017;CM-12115;Consumer;Office Supplies;Paper;7504;8;360192
CA-2017-113481;1/2/2017;AS-10045;Corporate;Technology;Machines;6957;2;-27828
CA-2017-113481;1/2/2017;AS-10045;Corporate;Office Supplies;Binders;1566;5;-12528
CA-2017-113481;1/2/2017;AS-10045;Corporate;Office Supplies;Binders;28854;6;-211596
CA-2015-131758;5/28/2015;KB-16315;Consumer;Office Supplies;Art;4782;3;14346
CA-2015-131758;5/28/2015;KB-16315;Consumer;Office Supplies;Labels;1305;5;6003
CA-2014-118339;3/17/2014;BN-11515;Consumer;Office Supplies;Appliances;9378;2;365742
CA-2014-118339;3/17/2014;BN-11515;Consumer;Office Supplies;Paper;4718;7;2359
CA-2014-118339;3/17/2014;BN-11515;Consumer;Office Supplies;Art;1968;6;57072
CA-2014-118339;3/17/2014;BN-11515;Consumer;Office Supplies;Binders;534;10;25098
CA-2014-118339;3/17/2014;BN-11515;Consumer;Office Supplies;Binders;3588;6;172224
CA-2014-153976;10/3/2014;BP-11290;Consumer;Furniture;Chairs;258279;3;-701043
CA-2016-162901;3/28/2016;AS-10045;Corporate;Office Supplies;Storage;314;2;785
CA-2017-162978;5/4/2017;LW-16990;Corporate;Technology;Phones;18396;5;206955
CA-2017-162978;5/4/2017;LW-16990;Corporate;Office Supplies;Paper;1761;3;84528
CA-2017-162978;5/4/2017;LW-16990;Corporate;Furniture;Tables;300904;1;112839
US-2014-160444;7/5/2014;DC-12850;Consumer;Office Supplies;Storage;220776;3;-441552
US-2014-160444;7/5/2014;DC-12850;Consumer;Office Supplies;Storage;281424;11;-35178
CA-2016-145247;5/5/2016;ND-18370;Consumer;Office Supplies;Paper;7914;3;364044
CA-2017-160045;4/26/2017;LB-16735;Consumer;Furniture;Furnishings;1988;1;-14413
US-2014-151925;9/26/2014;KT-16465;Consumer;Furniture;Chairs;145568;2;0
CA-2017-125199;10/19/2017;HM-14860;Corporate;Office Supplies;Art;123256;7;92442
CA-2017-125199;10/19/2017;HM-14860;Corporate;Office Supplies;Paper;2368;4;74
CA-2017-125199;10/19/2017;HM-14860;Corporate;Technology;Phones;309576;4;-567556
US-2017-155425;11/10/2017;AB-10600;Corporate;Office Supplies;Binders;38388;14;-25592
US-2017-155425;11/10/2017;AB-10600;Corporate;Technology;Machines;95994;2;-63996
US-2017-155425;11/10/2017;AB-10600;Corporate;Technology;Accessories;239952;6;-359928
US-2017-155425;11/10/2017;AB-10600;Corporate;Technology;Phones;201584;2;151188
US-2017-155425;11/10/2017;AB-10600;Corporate;Furniture;Chairs;899136;4;-1461096
CA-2017-133249;7/8/2017;SZ-20035;Home Office;Furniture;Furnishings;1459;5;62737
US-2015-103471;12/24/2015;JR-15670;Consumer;Furniture;Bookcases;590058;7;-786744
US-2015-103471;12/24/2015;JR-15670;Consumer;Office Supplies;Art;1404;3;15795
CA-2017-136672;3/7/2017;MG-17890;Home Office;Technology;Accessories;4908;3;4908
US-2014-157021;4/1/2014;KM-16720;Consumer;Office Supplies;Labels;296;2;148
US-2014-157021;4/1/2014;KM-16720;Consumer;Office Supplies;Binders;17088;4;55536
CA-2015-120362;9/14/2015;CA-12265;Consumer;Furniture;Tables;91275;5;1186575
CA-2014-126361;8/4/2014;VD-21670;Consumer;Office Supplies;Appliances;108975;3;30513
CA-2014-126361;8/4/2014;VD-21670;Consumer;Office Supplies;Paper;44784;8;2194416
CA-2014-126361;8/4/2014;VD-21670;Consumer;Office Supplies;Art;164;5;4264
CA-2014-126361;8/4/2014;VD-21670;Consumer;Technology;Phones;39996;5;349965
CA-2014-126361;8/4/2014;VD-21670;Consumer;Office Supplies;Storage;1589;5;7945
CA-2014-126361;8/4/2014;VD-21670;Consumer;Office Supplies;Binders;13184;1;47792
US-2016-100566;9/3/2016;JK-16120;Home Office;Furniture;Furnishings;83952;3;-902484
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Storage;8098;1;16196
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Paper;34884;9;1709316
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Fasteners;945;5;189
US-2016-108504;2/5/2016;PP-18955;Home Office;Furniture;Furnishings;1884;3;71592
US-2016-108504;2/5/2016;PP-18955;Home Office;Furniture;Bookcases;23998;2;527956
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Envelopes;16796;2;789412
US-2016-108504;2/5/2016;PP-18955;Home Office;Technology;Phones;10485;3;283095
US-2016-108504;2/5/2016;PP-18955;Home Office;Technology;Phones;48483;3;1260558
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Paper;12297;3;602553
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Storage;15444;3;15444
US-2016-108504;2/5/2016;PP-18955;Home Office;Office Supplies;Paper;34237;7;1609139
CA-2017-124828;7/3/2017;YS-21880;Corporate;Office Supplies;Art;9552;3;15522
US-2017-117247;10/9/2017;CK-12760;Corporate;Furniture;Tables;65245;5;-430617
US-2017-117247;10/9/2017;CK-12760;Corporate;Furniture;Tables;66645;3;-426528
CA-2016-124485;11/24/2016;NC-18340;Consumer;Office Supplies;Binders;17216;4;60256
CA-2016-124485;11/24/2016;NC-18340;Consumer;Office Supplies;Paper;1156;2;56644
CA-2016-124485;11/24/2016;NC-18340;Consumer;Technology;Accessories;884;4;11492
CA-2016-124485;11/24/2016;NC-18340;Consumer;Office Supplies;Paper;648;1;31104
CA-2016-159212;11/1/2016;KM-16375;Home Office;Technology;Phones;218;2;6104
CA-2016-159212;11/1/2016;KM-16375;Home Office;Office Supplies;Envelopes;25179;3;1183413
US-2016-161396;4/19/2016;GM-14455;Home Office;Furniture;Tables;205176;2;-581332
US-2016-161396;4/19/2016;GM-14455;Home Office;Office Supplies;Paper;4194;5;14679
US-2014-118486;4/6/2014;SD-20485;Home Office;Office Supplies;Supplies;10304;1;-21896
US-2014-118486;4/6/2014;SD-20485;Home Office;Furniture;Tables;154764;3;-361116
US-2014-118486;4/6/2014;SD-20485;Home Office;Technology;Accessories;116784;2;21897
CA-2016-130407;9/2/2016;KD-16270;Consumer;Office Supplies;Art;7548;2;196248
CA-2016-130407;9/2/2016;KD-16270;Consumer;Furniture;Furnishings;3998;2;9995
US-2016-122245;9/25/2016;AB-10105;Consumer;Furniture;Tables;393165;3;-2044458
CA-2017-105144;11/4/2017;SZ-20035;Home Office;Office Supplies;Labels;2368;2;888
CA-2016-136329;7/9/2016;JD-15895;Corporate;Furniture;Chairs;408006;2;725344
CA-2016-136329;7/9/2016;JD-15895;Corporate;Furniture;Furnishings;16528;4;148752
CA-2014-146640;6/30/2014;HA-14905;Consumer;Office Supplies;Binders;334768;7;1087996
CA-2017-115994;1/28/2017;BT-11305;Home Office;Technology;Accessories;23997;3;263967
CA-2017-115994;1/28/2017;BT-11305;Home Office;Furniture;Furnishings;3774;3;128316
CA-2015-126697;9/21/2015;SV-20815;Corporate;Technology;Phones;946344;7;118293
CA-2015-126697;9/21/2015;SV-20815;Corporate;Technology;Accessories;1512;3;3213
CA-2015-126697;9/21/2015;SV-20815;Corporate;Furniture;Furnishings;4928;4;-14784
CA-2015-124800;9/26/2015;RW-19540;Corporate;Office Supplies;Paper;86272;4;312736
CA-2015-124800;9/26/2015;RW-19540;Corporate;Office Supplies;Binders;72588;2;-48392
CA-2015-124800;9/26/2015;RW-19540;Corporate;Office Supplies;Appliances;60672;2;144096
CA-2015-124800;9/26/2015;RW-19540;Corporate;Office Supplies;Binders;77031;9;-590571
CA-2015-124800;9/26/2015;RW-19540;Corporate;Office Supplies;Storage;119904;6;-14988
CA-2015-124800;9/26/2015;RW-19540;Corporate;Technology;Phones;26396;5;230965
CA-2015-124800;9/26/2015;RW-19540;Corporate;Office Supplies;Storage;363648;4;-863664
US-2015-164448;10/31/2015;DK-12835;Corporate;Office Supplies;Binders;9728;2;32832
US-2015-164448;10/31/2015;DK-12835;Corporate;Office Supplies;Envelopes;1475;5;708
US-2015-164448;10/31/2015;DK-12835;Corporate;Office Supplies;Binders;298;5;93125
US-2015-164448;10/31/2015;DK-12835;Corporate;Office Supplies;Labels;42742;14;1966132
CA-2017-122700;11/26/2017;LT-17110;Consumer;Technology;Phones;220752;8;-404712
CA-2014-120768;12/19/2014;IM-15070;Consumer;Office Supplies;Binders;15276;6;748524
CA-2014-120768;12/19/2014;IM-15070;Consumer;Office Supplies;Supplies;727;1;19629
CA-2014-120768;12/19/2014;IM-15070;Consumer;Furniture;Chairs;181986;14;1637874
US-2016-153129;12/26/2016;FP-14320;Consumer;Office Supplies;Paper;339;5;15594
